,Streptomyces asterosporus,0,61,5,0,18,15,0,9,0,6
,Streptomyces atratus,19,215,14,0,21,18,6,29,7,21
,Streptomyces autolyticus,0,5,0,0,0,0,0,0,0,0
,Streptomyces avermitilis,21,72,22,9,14,28,7,16,8,11
,Streptomyces bingchenggensis,0,64,7,6,31,33,10,31,21,36
,Streptomyces cattleya,20,105,26,24,35,27,10,47,18,29
,Streptomyces cavourensis,0,12,5,6,0,5,0,5,0,7
,Streptomyces chartreusis,19,51,10,9,16,17,5,21,6,18
,Streptomyces clavuligerus,1,4,0,0,1,0,0,1,0,1
,Streptomyces collinus,0,50,15,19,11,22,5,27,0,0
,Streptomyces cyaneogriseus,0,28,5,0,9,7,0,9,0,5
,Streptomyces davaonensis,24,85,17,23,24,28,11,18,18,21
,Streptomyces exfoliatus,11,51,15,14,30,17,0,17,5,8
,Streptomyces fradiae,10,46,14,18,22,24,5,20,9,6
,Streptomyces fulvissimus,0,14,0,0,0,15,0,12,6,0
,Streptomyces fungicidicus,0,30,0,15,6,7,7,25,18,10
,Streptomyces gilvosporeus,13,53,18,10,28,22,0,13,25,10
,Streptomyces glaucescens,7,24,7,9,20,17,0,12,12,12
,Streptomyces globosus,5,39,9,5,17,16,7,16,8,13
,Streptomyces griseochromogenes,16,89,18,7,12,19,11,17,0,9
,Streptomyces griseorubiginosus,19,77,28,19,30,33,16,36,16,24
,Streptomyces griseoviridis,6,52,14,8,22,26,7,9,6,13
,Streptomyces griseus group,2,4,5,6,5,4,0,5,5,1
,Streptomyces albovinaceus subgroup,0,0,0,0,0,0,0,0,0,0
,Streptomyces globisporus,14,49,16,12,8,19,5,12,11,11
,Streptomyces bacillaris subgroup,0,0,0,0,0,0,0,0,0,0
,Streptomyces bacillaris,0,6,0,0,0,0,0,0,0,6
,Streptomyces griseus subgroup,0,0,0,0,0,0,0,0,0,0
,Streptomyces griseus,18,47,7,7,16,17,9,24,11,13
,Streptomyces hundungensis,0,42,11,7,10,13,0,17,13,12
,Streptomyces hygroscopicus,18,65,28,12,37,30,8,36,19,22
,Streptomyces incarnatus,7,44,12,0,14,17,0,21,14,11
,Streptomyces iranensis,0,25,0,6,7,15,0,8,9,9
,Streptomyces katrae,11,37,7,0,17,18,6,15,6,16
,Streptomyces koyangensis,0,17,0,0,0,0,0,6,0,9
,Streptomyces kunmingensis,0,0,0,0,0,0,0,0,5,5
,Streptomyces laurentii,7,64,6,5,27,23,6,22,13,15
,Streptomyces lavendulae,6,60,21,11,19,22,13,18,6,14
,Streptomyces leeuwenhoekii,0,16,12,0,0,0,0,6,0,5
,Streptomyces lincolnensis,10,58,18,19,14,19,8,18,5,22
,Streptomyces lividans,0,0,0,0,0,0,0,0,0,0
,Streptomyces lunaelactis,12,91,18,16,24,20,7,26,18,15
,Streptomyces luteoverticillatus,5,74,18,0,28,16,0,19,14,16
,Streptomyces lydicus,46,191,51,46,69,65,14,68,29,66
,Streptomyces malaysiensis,0,8,6,0,7,5,0,0,0,5
,Streptomyces muensis,0,0,0,0,0,0,0,0,0,0
,Streptomyces niveus,17,72,17,11,16,22,6,15,10,10
,Streptomyces nodosus,0,32,6,11,19,19,10,15,0,7
,Streptomyces noursei,7,46,9,6,7,13,0,12,0,11
,Streptomyces olivaceus,5,39,0,0,12,15,5,10,0,14
,Streptomyces olivoreticuli,0,35,17,6,24,24,9,19,0,15
,Streptomyces pactum,0,31,5,0,12,11,0,15,7,13
,Streptomyces parvulus,0,35,5,14,19,15,7,7,14,20
,Streptomyces peucetius,0,37,11,0,21,11,5,15,12,7
,Streptomyces pluripotens,0,32,7,12,24,10,0,18,7,19
,Streptomyces pratensis,0,6,0,0,0,0,0,0,0,0
,Streptomyces pristinaespiralis,0,51,8,13,17,16,6,21,14,17
,Streptomyces puniciscabiei,12,64,0,13,5,19,6,7,11,10
,Streptomyces rapamycinicus,6,27,7,0,16,20,0,12,5,13
,Streptomyces reticuli,0,15,0,6,6,0,0,6,14,0
,Streptomyces rimosus,20,67,27,17,17,28,6,38,9,26
,Streptomyces rochei,13,50,6,10,16,22,7,30,10,13
,Streptomyces rubrolavendulae,13,48,13,5,17,22,0,28,23,15
,Streptomyces scabiei,17,65,12,5,21,27,6,23,16,16
,Streptomyces seoulensis,43,27,0,13,11,18,0,8,0,6
,Streptomyces sparsogenes,0,0,0,0,0,0,0,0,0,0
,Streptomyces spectabilis,25,76,25,10,38,33,10,26,6,21
,Streptomyces thermoautotrophicus,0,7,0,0,0,0,0,0,0,0
,Streptomyces tsukubensis,0,0,0,0,0,0,0,0,0,0
,Streptomyces variabilis,14,13,6,0,12,10,0,25,9,0
,Streptomyces venezuelae,16,78,42,13,29,40,12,36,18,27
,Streptomyces vietnamensis,13,41,24,9,27,24,0,24,0,14
,Streptomyces violaceoruber,17,33,9,9,16,18,0,13,5,8
,Streptomyces violaceusniger,11,65,21,8,5,14,0,10,7,10
,Streptomyces xiamenensis,13,44,5,0,26,25,7,13,10,24
,Streptomyces xinghaiensis,9,63,25,15,17,31,10,24,18,29
,unclassified Streptomyces,0,0,0,0,0,0,0,0,0,0
,Streptomyces sp.,5,36,19,25,15,14,7,23,18,11
,Streptomyces sp. 769,0,21,0,0,16,8,0,8,6,11
,Streptomyces sp. ADI95-16,0,17,0,8,8,12,6,16,7,15
,Streptomyces sp. CCM_MD2014,0,31,7,9,12,7,0,8,0,7
,Streptomyces sp. CNQ-509,26,79,25,30,46,53,8,45,26,27
,Streptomyces sp. F8,0,11,0,0,0,0,0,0,0,0
,Streptomyces sp. FR-008,0,0,0,0,0,0,0,0,0,0
,Streptomyces sp. M2,8,52,20,9,22,22,6,13,13,11
,Streptomyces sp. M56,0,7,0,0,0,0,0,0,0,0
,Streptomyces sp. Mg1,0,32,5,0,9,0,0,0,0,0
,Streptomyces sp. ML694-90F3,0,0,0,0,0,0,0,0,0,0
,Streptomyces sp. NRRL 30471,0,0,0,0,6,0,0,0,0,0
,Streptomyces sp. PAMC 26508,0,0,0,0,0,0,0,0,0,0
,Streptomyces sp. PBH53,0,13,5,0,6,13,0,0,0,0
,Streptomyces sp. SirexAA-E,7,55,13,14,13,8,5,10,7,16
,Streptomyces sp. T1(2009),0,0,0,0,0,0,0,0,0,0
,Streptomyces sp. TA-0256,0,0,0,0,0,0,0,0,6,0
,Streptomyces sp. TN58,7,29,10,0,19,22,0,15,6,13
,Streptomyces sp. Tu 6176,0,0,0,0,0,0,0,0,0,0
,Streptomyces sp. Z022,5,27,6,18,21,15,6,8,0,10
,Streptosporangiales,3,12,5,1,16,3,2,10,5,10
,Nocardiopsaceae,0,1,2,4,1,0,0,7,3,3
,Nocardiopsis,0,20,0,7,7,4,2,14,23,21
,"environmental samples <high GC Gram+,genus Nocardiopsis>",0,0,0,0,0,0,0,0,0,0
,uncultured Nocardiopsis sp.,0,0,0,0,0,0,0,0,0,6
,Nocardiopsis alba,18,40,22,11,23,24,7,27,15,17
,Nocardiopsis dassonvillei,15,75,18,21,50,43,10,30,14,25
,Nocardiopsis gilva,15,97,22,13,32,30,10,16,18,17
,Thermobifida,0,0,0,0,0,0,0,0,0,0
,Thermobifida fusca,10,54,17,6,19,15,5,10,8,16
,Streptosporangiaceae,2,23,2,2,9,7,6,11,5,2
,Microbispora,0,0,0,0,0,0,0,0,0,0
,Nonomuraea,8,6,0,0,0,2,0,5,2,7
,Nonomuraea gerenzanensis,43,164,60,42,69,91,28,71,60,58
,Nonomuraea muscovyensis,0,0,0,0,0,0,0,0,0,0
,Streptosporangium,1,5,0,0,1,0,0,1,0,1
,Streptosporangium amethystogenes,0,0,0,0,0,0,0,0,0,0
,Streptosporangium roseum,27,136,38,29,83,51,15,43,33,30
,Thermomonosporaceae,5,46,8,12,4,11,3,6,5,6
,Actinomadura,2,6,2,0,1,1,0,2,0,2
,Actinomadura amylolytica,30,83,40,31,52,49,18,52,24,35
,Thermomonospora,0,1,2,0,1,0,0,2,0,0
,Thermomonospora curvata,17,96,30,11,44,39,16,33,38,48
,unclassified Actinobacteria (class),0,0,0,0,0,0,0,0,0,0
,Coriobacteriia,0,0,0,0,0,0,0,0,0,0
,Coriobacteriales,0,0,0,0,0,0,0,0,0,0
,Atopobiaceae,0,0,0,0,0,0,0,0,0,0
,Atopobium,0,0,0,0,0,0,0,9,23,19
,Atopobium parvulum,0,0,0,0,0,0,0,10,0,23
,Olsenella,9,3,10,6,0,10,5,9,7,6
,Olsenella uli,6,47,20,5,36,40,5,26,25,20
,Olsenella umbonata,16,26,5,7,12,8,0,13,10,5
,unclassified Olsenella,0,0,0,0,0,0,0,0,0,0
,Olsenella sp. oral taxon 807,0,23,0,6,13,19,0,7,11,11
,Coriobacteriaceae,24,119,34,63,54,60,29,127,150,190
,Collinsella,0,0,0,0,0,1,0,0,0,0
,Collinsella aerofaciens,13,69,17,9,44,29,11,36,17,30
,Coriobacterium,0,0,0,0,0,0,0,0,0,0
,Coriobacterium glomerans,13,42,0,10,11,15,0,6,8,11
,"environmental samples <actinobacteria,family Coriobacteriaceae>",0,0,0,0,0,0,0,0,0,0
,uncultured Coriobacteriaceae bacterium,0,0,0,0,0,0,0,9,18,30
,unclassified Coriobacteriaceae,0,0,0,0,0,0,0,0,0,0
,Coriobacteriaceae bacterium 68-1-3,13,57,17,10,35,29,5,17,13,8
,Eggerthellales,0,0,0,0,0,0,0,0,0,0
,Eggerthellaceae,0,0,0,0,0,0,0,0,0,0
,Adlercreutzia,0,0,0,0,0,0,0,0,0,0
,Adlercreutzia equolifaciens,18,60,17,12,41,38,5,39,27,23
,Cryptobacterium,0,0,0,0,0,0,0,0,0,0
,Cryptobacterium curtum,0,0,0,0,0,5,0,0,0,0
,Denitrobacterium,0,0,0,0,0,0,0,0,0,0
,Denitrobacterium detoxificans,0,20,14,0,11,6,0,14,8,17
,Eggerthella,2,0,3,0,1,5,4,1,3,4
,Eggerthella lenta,16,65,23,22,46,47,12,45,20,36
,unclassified Eggerthella,0,0,0,0,0,0,0,0,0,0
,Eggerthella sp. YY7918,8,27,6,5,13,6,0,12,5,10
,Gordonibacter,7,45,8,9,19,23,9,11,15,17
,Gordonibacter pamelaeae,17,65,13,17,25,24,6,26,14,17
,Gordonibacter urolithinfaciens,16,48,30,15,24,26,6,23,13,16
,Slackia,0,5,0,0,0,0,0,0,6,1
,Slackia heliotrinireducens,8,42,14,10,31,23,0,33,14,30
,Nitriliruptoria,0,0,0,0,0,0,0,0,0,0
,Euzebyales,0,0,0,0,0,0,0,0,0,0
,Euzebyaceae,0,0,0,0,0,0,0,0,0,0
,Euzebya,0,0,0,0,0,0,0,0,0,0
,unclassified Euzebya,0,0,0,0,0,0,0,0,0,0
,Euzebya sp. DY32-46,34,150,30,47,57,74,20,59,44,40
,Rubrobacteria,16,43,10,14,15,18,13,32,19,24
,Rubrobacterales,1,0,1,0,0,0,0,1,2,1
,Baekduiaceae,0,0,0,0,0,0,0,0,0,0
,Baekduia,0,0,0,0,0,0,0,0,0,0
,Baekduia soli,53,266,70,63,119,111,50,118,78,104
,Rubrobacteraceae,0,0,0,0,0,0,0,0,0,0
,Rubrobacter,1,5,2,7,4,3,0,13,8,6
,Rubrobacter radiotolerans,32,182,31,26,58,72,22,60,59,52
,Rubrobacter xylanophilus,116,389,125,59,156,154,45,118,89,129
,Thermoleophilia,0,0,0,0,0,0,0,0,0,0
,Solirubrobacterales,4,5,1,0,1,2,3,3,1,0
,Conexibacteraceae,0,0,0,0,0,0,0,0,0,1
,Conexibacter,0,3,1,0,0,0,2,0,0,0
,Conexibacter woesei,122,458,91,69,119,138,80,178,132,110
,Patulibacteraceae,0,0,0,0,0,0,0,0,0,0
,Patulibacter,0,0,0,0,0,0,0,0,0,0
,Patulibacter medicamentivorans,0,0,0,0,0,0,0,0,0,6
,Armatimonadetes,1,0,8,1,1,4,1,6,1,2
,Chthonomonadetes,0,0,0,0,0,0,0,0,0,0
,Chthonomonadales,0,0,0,0,0,0,0,0,0,0
,Chthonomonadaceae,0,0,0,0,0,0,0,0,0,0
,Chthonomonas,0,0,0,0,0,0,0,0,0,0
,Chthonomonas calidirosea,12,45,6,16,27,23,6,23,17,27
,"environmental samples <bacteria,phylum Armatimonadetes>",0,0,0,0,0,0,0,0,0,0
,uncultured Armatimonadetes bacterium,0,6,0,0,0,0,0,0,0,10
,Fimbriimonadia,0,0,0,0,0,0,0,0,0,0
,Fimbriimonadales,0,0,0,0,0,0,0,0,0,0
,Fimbriimonadaceae,0,0,0,0,0,0,0,0,0,0
,Fimbriimonas,0,0,0,0,0,0,0,0,0,0
,Fimbriimonas ginsengisoli,23,126,10,31,61,55,11,71,50,57
,Chloroflexi,22,121,57,84,139,137,46,190,119,197
,Anaerolineae,0,6,0,1,0,1,0,0,1,0
,Anaerolineales,0,0,0,0,0,0,0,0,0,0
,Anaerolineaceae,1,0,8,2,2,6,4,7,4,7
,Anaerolinea,2,0,0,2,3,2,2,1,0,4
,Anaerolinea thermophila,29,106,49,102,201,155,45,108,89,110
,"environmental samples <GNS bacteria,genus Anaerolinea>",0,0,0,0,0,0,0,0,0,0
,uncultured Anaerolinea sp.,0,0,0,0,0,0,0,0,0,0
,"environmental samples <GNS bacteria,family Anaerolineaceae>",0,0,0,0,2,0,0,0,0,0
,uncultured Anaerolineaceae bacterium,0,5,0,10,13,7,0,22,5,14
,Pelolinea,0,0,0,0,0,0,0,0,0,0
,Pelolinea submarina,32,113,51,97,174,122,23,116,81,95
,Caldilineae,0,1,0,0,0,0,0,1,0,0
,Caldilineales,0,0,0,0,0,0,0,0,0,0
,Caldilineaceae,3,5,1,3,6,4,1,7,8,9
,Caldilinea,0,0,0,0,0,0,0,1,1,0
,Caldilinea aerophila,63,212,88,60,173,172,44,108,86,119
,Litorilinea,0,0,0,0,0,0,0,0,0,0
,Litorilinea aerophila,0,6,0,0,0,0,0,0,0,0
,Chloroflexia,1,5,2,2,0,0,0,1,4,4
,Chloroflexales,1,11,2,4,3,3,1,15,4,16
,Chloroflexineae,0,0,0,0,0,1,0,1,3,0
,Chloroflexaceae,0,1,1,0,0,1,0,0,0,0
,Chloroflexus,22,68,25,29,34,41,16,54,31,47
,Chloroflexus aggregans,0,62,15,16,42,33,5,19,25,31
,Roseiflexineae,0,0,0,0,0,0,0,0,0,0
,Roseiflexaceae,0,0,0,0,0,0,0,0,0,0
,Roseiflexus,3,10,4,6,16,14,4,13,5,17
,Roseiflexus castenholzii,36,157,49,51,82,73,35,62,46,75
,unclassified Roseiflexus,0,0,0,0,0,0,0,0,0,0
,Roseiflexus sp. RS-1,24,120,33,32,58,55,13,51,40,60
,Herpetosiphonales,0,0,0,0,0,0,0,0,0,0
,Herpetosiphonaceae,0,0,0,0,0,0,0,0,0,0
,Herpetosiphon,0,0,0,0,0,1,0,0,1,0
,Herpetosiphon aurantiacus,6,34,5,12,40,40,7,29,19,25
,Dehalococcoidia,7,87,25,34,65,69,8,60,41,107
,Dehalococcoidales,0,0,0,0,0,0,0,0,0,0
,Dehalococcoidaceae,0,0,0,0,0,0,0,0,0,0
,Dehalococcoides,8,105,18,32,52,72,7,108,84,146
,Dehalococcoides mccartyi,50,729,118,173,393,568,80,606,435,761
,"environmental samples <GNS bacteria,genus Dehalococcoides>",0,1,0,0,0,0,0,0,0,0
,uncultured Dehalococcoides sp.,0,5,0,0,0,5,0,0,0,5
,unclassified Dehalococcoides,0,0,0,0,0,0,0,0,0,0
,Dehalococcoides sp. UCH007,0,7,0,0,7,0,0,5,0,0
,Dehalogenimonas,0,1,2,0,3,5,1,2,3,0
,Dehalogenimonas lykanthroporepellens,39,328,52,88,223,211,39,304,336,480
,"environmental samples <GNS bacteria,genus Dehalogenimonas>",0,0,0,0,0,0,0,0,0,0
,uncultured Dehalogenimonas sp.,0,8,0,0,9,0,0,0,0,7
,"environmental samples <GNS bacteria,class Dehalococcoidia>",0,0,0,0,0,0,0,0,0,0
,uncultured Dehalococcoidia bacterium,0,31,0,0,0,17,0,27,8,31
,"environmental samples <GNS bacteria,phylum Chloroflexi>",2,3,3,7,9,17,3,14,7,23
,uncultured Chloroflexi bacterium,58,312,129,148,293,331,69,375,237,400
,uncultured Chloroflexi bacterium HF0200_09I09,0,5,0,0,0,0,0,0,0,0
,uncultured Chloroflexi bacterium HF0500_03M05,0,5,0,0,0,0,0,0,0,0
,Thermoflexia,0,0,0,0,0,0,0,0,0,0
,Thermoflexales,0,0,0,0,0,0,0,0,0,0
,Thermoflexaceae,0,0,0,0,0,0,0,0,0,0
,Thermoflexus,0,0,0,0,0,0,0,0,0,0
,Thermoflexus hugenholtzii,0,0,0,0,0,0,0,5,0,0
,Thermomicrobia,0,0,2,0,1,5,1,7,1,7
,Sphaerobacteridae,0,0,0,0,0,0,0,0,0,0
,Sphaerobacterales,0,0,0,0,0,0,0,0,0,0
,Sphaerobacterineae,0,0,0,0,0,0,0,0,0,0
,Sphaerobacteraceae,0,0,2,0,1,0,0,1,0,0
,Sphaerobacter,0,4,0,3,1,0,0,1,0,1
,"environmental samples <GNS bacteria,genus Sphaerobacter>",0,0,0,0,0,0,0,0,0,0
,uncultured Sphaerobacter sp.,0,0,0,0,0,0,0,0,0,0
,Sphaerobacter thermophilus,123,451,119,116,215,233,71,209,174,177
,Thermomicrobiales,0,0,0,0,0,0,0,0,0,0
,Thermomicrobiaceae,0,0,0,0,0,0,0,0,0,0
,Thermomicrobium,0,0,0,0,0,1,0,0,0,1
,Thermomicrobium roseum,26,117,33,22,46,65,9,56,35,43
,unclassified Chloroflexi,0,0,0,0,0,0,0,1,0,0
,Chloroflexi bacterium NonCcarNonPione18,0,0,0,0,0,0,0,5,6,15
,Cyanobacteria/Melainabacteria group,0,0,0,0,0,0,0,0,0,0
,Cyanobacteria,47,101,30,34,34,50,26,83,61,78
,Chroococcidiopsidales,0,0,0,0,0,0,0,0,0,0
,Chroococcidiopsidaceae,0,0,0,0,0,0,0,0,0,0
,Chroococcidiopsis,0,1,0,0,1,0,0,0,1,1
,Chroococcidiopsis thermalis,0,14,7,12,41,25,0,40,16,34
,Cyanobacteria incertae sedis,0,0,0,0,0,0,0,0,0,0
,"environmental samples <cyanobacteria,phylum Cyanobacteria>",0,0,0,0,0,0,0,0,0,0
,uncultured cyanobacterium,0,0,0,0,0,0,0,7,0,5
,Gloeobacteria,0,0,0,0,0,0,0,0,0,0
,Gloeobacterales,2,0,4,0,0,3,2,4,2,0
,Gloeobacteraceae,0,0,0,0,0,0,0,0,0,0
,Gloeobacter,3,11,3,1,3,4,2,0,3,2
,Gloeobacter kilaueensis,14,99,35,29,41,60,14,36,37,37
,Gloeobacter violaceus,35,144,30,35,55,62,16,58,56,66
,Gloeoemargaritales,0,0,0,0,0,0,0,0,0,0
,Gloeomargaritaceae,0,0,0,0,0,0,0,0,0,0
,Gloeomargarita,0,0,0,0,0,0,0,0,0,0
,Gloeomargarita lithophora,5,25,0,6,13,5,0,0,0,14
,Nostocales,14,63,24,32,33,15,11,56,42,67
,Aphanizomenonaceae,0,0,0,0,0,0,0,0,0,0
,Anabaenopsis,0,0,0,0,0,0,0,0,0,0
,Anabaenopsis circularis,0,0,0,0,0,0,0,0,0,0
,Nodularia,0,0,0,0,0,0,0,0,0,0
,Nodularia spumigena,0,12,5,0,0,0,0,6,5,13
,Calotrichaceae,0,0,0,0,0,0,0,0,0,0
,Calothrix,6,5,8,1,11,8,2,8,12,0
,Calothrix parietina,0,13,0,5,0,0,0,7,0,19
,"environmental samples <cyanobacteria,genus Calothrix>",0,0,0,0,0,0,0,0,0,0
,uncultured Calothrix sp.,0,0,0,0,0,0,0,0,0,0
,unclassified Calothrix,0,0,0,0,0,0,0,0,0,0
,Calothrix sp. 336/3,0,8,0,0,0,0,5,6,8,26
,Calothrix sp. PCC 7507,19,45,11,9,19,12,8,15,5,16
,Nostocaceae,20,53,18,26,36,46,12,54,52,65
,Anabaena,5,14,9,12,9,6,8,13,10,1
,Anabaena cylindrica,0,16,0,0,7,11,7,15,11,22
,unclassified Anabaena,0,0,0,0,0,0,0,0,0,0
,Anabaena sp. 90,0,27,9,8,16,8,0,16,17,22
,Cylindrospermum,0,0,0,0,0,0,0,0,0,0
,Cylindrospermum stagnale,0,14,5,10,0,14,0,12,9,10
,Nostoc,21,48,33,50,64,49,36,74,54,47
,Nostoc commune,0,11,5,6,5,11,7,13,0,6
,Nostoc linckia,0,16,0,0,0,6,0,9,0,11
,Nostoc piscinale,0,14,0,8,0,0,0,15,18,43
,Nostoc punctiforme,0,13,0,0,5,14,0,12,0,5
,Nostoc sphaeroides,0,17,0,0,0,16,0,10,0,13
,unclassified Nostoc,0,0,0,0,0,0,0,0,0,0
,Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont',10,22,0,0,0,5,0,0,0,5
,Nostoc sp. 'Peltigera membranacea cyanobiont' N6,5,12,0,0,0,0,0,8,0,10
,Nostoc sp. HK-01,0,0,0,0,0,0,0,5,0,0
,Nostoc sp. PCC 7107,0,6,0,0,0,0,0,0,5,13
,Nostoc sp. PCC 7120 = FACHB-418,0,9,0,0,0,0,0,6,8,8
,Nostoc sp. PCC 7524,0,7,0,0,0,0,0,17,0,10
,Trichormus,0,0,0,0,0,0,0,0,0,0
,Trichormus azollae,0,12,0,0,0,0,0,8,0,12
,Trichormus variabilis,0,9,0,0,0,0,0,6,0,5
,Rivulariaceae,5,1,0,5,1,7,0,1,2,5
,Rivularia,0,0,0,0,0,0,0,0,0,0
,unclassified Rivularia (in: Bacteria),0,0,0,0,0,0,0,0,0,0
,Rivularia sp. PCC 7116,0,13,5,0,0,0,5,7,6,20
,Oscillatoriophycideae,3,17,4,10,3,12,4,33,18,31
,Chroococcales,29,54,35,26,51,30,14,54,37,44
,Aphanothecaceae,0,0,0,0,0,0,0,0,0,0
,Candidatus Atelocyanobacterium,0,0,0,0,0,0,0,0,0,0
,Candidatus Atelocyanobacterium thalassa,0,0,0,0,0,0,0,0,0,5
,Crocosphaera,0,0,0,0,0,0,0,0,0,0
,Crocosphaera subtropica,0,6,0,0,5,5,0,7,16,27
,Gloeothece,0,0,0,0,0,0,0,0,0,0
,Gloeothece citriformis,0,8,0,11,5,5,6,21,8,32
,Gloeothece verrucosa,0,10,0,9,0,5,0,5,7,24
,Halothece cluster,0,0,0,0,0,5,6,3,6,0
,Euhalothece,0,0,0,0,0,0,0,0,0,0
,Euhalothece natronophila,0,10,0,0,0,0,0,0,0,9
,Halothece,0,0,0,0,0,0,0,0,0,0
,unclassified Halothece,0,0,0,0,0,0,0,0,0,0
,Halothece sp. PCC 7418,0,7,0,0,0,0,0,6,5,9
,Chroococcaceae,0,0,0,0,0,0,0,0,0,0
,Gloeocapsa,0,0,0,0,0,0,0,0,0,0
,unclassified Gloeocapsa,0,0,0,0,0,0,0,0,0,0
,Gloeocapsa sp. PCC 7428,5,6,5,9,6,0,0,11,6,24
,Cyanobacteriaceae,0,0,0,0,0,0,0,0,0,0
,Cyanobacterium,0,6,0,0,0,2,5,0,6,4
,Cyanobacterium aponinum,0,8,0,0,0,0,0,8,0,12
,Cyanobacterium stanieri,0,0,0,0,0,6,0,8,0,10
,"environmental samples <cyanobacteria,genus Cyanobacterium>",0,0,0,0,0,0,0,0,0,0
,uncultured Cyanobacterium sp.,0,0,0,0,0,0,0,7,0,0
,Microcystaceae,0,0,0,0,0,0,0,0,0,0
,Microcystis,6,22,5,11,14,21,13,14,10,19
,Microcystis aeruginosa,0,19,0,0,0,0,0,13,0,12
,Microcystis viridis,0,0,0,0,0,0,0,0,0,0
,Oscillatoriales,33,30,20,19,21,21,11,24,19,33
,Coleofasciculaceae,0,0,0,0,0,0,0,0,0,0
,Geitlerinema,0,0,0,1,0,0,0,0,1,0
,unclassified Geitlerinema,0,0,0,0,0,0,0,0,0,0
,Geitlerinema sp. PCC 7407,22,91,32,11,37,34,11,54,19,36
,Cyanothecaceae,0,0,0,0,0,0,0,0,0,0
,Cyanothece,7,18,14,14,9,14,14,15,13,26
,unclassified Cyanothece,0,0,0,0,0,0,0,0,0,0
,Cyanothece sp. PCC 7425,0,21,0,9,14,14,0,27,24,35
,Gomontiellaceae,0,0,0,0,0,0,0,0,0,0
,Crinalium,0,0,0,0,0,0,0,0,0,0
,Crinalium epipsammum,0,8,0,0,0,0,0,13,5,23
,Microcoleaceae,0,0,0,0,0,0,0,0,0,0
,Arthrospira,0,1,0,0,0,0,0,3,0,0
,Limnospira,0,0,0,0,0,0,0,0,0,0
,Limnospira indica,0,6,0,0,0,0,0,9,5,14
,Microcoleus,0,0,0,0,0,0,0,0,0,0
,unclassified Microcoleus,0,0,0,0,0,0,0,0,0,0
,Microcoleus sp. PCC 7113,0,12,6,10,21,15,5,22,5,16
,Planktothrix,0,1,0,0,0,0,0,0,1,0
,Planktothrix agardhii,0,14,0,7,6,5,5,13,14,19
,Trichodesmium,0,0,0,0,0,0,0,0,0,0
,Trichodesmium erythraeum,0,0,0,0,0,0,0,5,5,0
,Oscillatoriaceae,0,0,0,0,0,0,0,0,0,0
,Lyngbya,0,0,0,0,0,0,0,0,0,0
,Lyngbya aestuarii,0,0,0,0,0,0,0,0,0,10
,Moorea,0,0,0,0,0,0,0,0,0,0
,Moorea producens,0,47,11,20,26,23,7,38,18,29
,Oscillatoria,1,0,2,5,7,7,8,3,7,5
,Oscillatoria acuminata,0,19,6,0,0,0,0,16,8,21
,Oscillatoria nigro-viridis,18,47,19,19,25,25,0,33,12,28
,Pleurocapsales,5,4,4,9,11,14,8,3,5,6
,Dermocarpellaceae,0,0,0,0,0,0,0,0,0,0
,Stanieria,0,0,0,0,0,0,0,0,0,0
,Stanieria cyanosphaera,0,8,0,0,0,0,0,19,13,23
,Hyellaceae,0,0,0,0,0,0,0,0,0,0
,Pleurocapsa,0,0,0,0,0,0,0,0,0,0
,Pleurocapsa minor,6,23,0,5,0,0,0,7,0,9
,Synechococcales,0,0,0,0,0,0,0,0,0,0
,Acaryochloridaceae,0,0,0,0,0,0,0,0,0,0
,Acaryochloris,0,0,0,0,0,0,0,0,0,2
,Acaryochloris marina,0,14,0,0,6,5,0,17,0,12
,Chamaesiphonaceae,0,0,0,0,0,0,0,0,0,0
,Chamaesiphon,0,0,0,0,0,0,0,0,0,0
,Chamaesiphon minutus,14,36,8,10,28,7,0,18,18,23
,Leptolyngbyaceae,0,0,0,0,0,0,0,0,0,0
,Leptolyngbya,2,11,1,1,6,4,3,4,4,3
,Leptolyngbya boryana,0,10,11,14,0,6,6,39,48,102
,unclassified Leptolyngbya,0,0,0,0,0,0,0,0,0,0
,Leptolyngbya sp. O-77,7,57,18,20,17,33,0,35,6,20
,Leptolyngbya sp. PCC 7376,0,0,0,0,0,0,0,5,0,14
,Merismopediaceae,0,0,0,0,0,0,0,0,0,0
,Synechocystis,0,0,0,0,0,0,0,0,0,0
,unclassified Synechocystis,0,0,0,0,0,0,0,0,0,0
,Synechocystis sp. PCC 6714,0,7,0,5,0,5,0,5,0,7
,Prochloraceae,0,0,0,0,0,0,0,0,0,0
,Prochlorococcus,4,14,10,9,5,11,7,41,63,61
,"environmental samples <cyanobacteria,genus Prochlorococcus>",0,0,0,0,0,0,0,0,0,0
,uncultured Prochlorococcus sp.,0,13,0,7,6,0,0,17,18,42
,Prochlorococcus marinus,16,32,8,38,16,30,15,76,84,162
,unclassified Prochlorococcus,0,0,0,0,0,0,0,0,0,0
,Prochlorococcus sp. MIT 0604,0,0,0,0,0,0,0,6,0,8
,Prochlorococcus sp. MIT 0801,0,0,0,0,0,0,0,0,0,9
,Prochlorotrichaceae,0,0,0,0,0,0,0,0,0,0
,Nodosilinea,0,0,0,0,0,0,0,0,1,0
,Nodosilinea epilithica,0,0,0,0,0,0,0,0,6,0
,Pseudanabaenaceae,0,0,0,0,0,0,0,0,0,0
